image_path,x1,y1,x2,y2,category,image_id,split,category_old
img/Rolled_V-Neck_Sweater/img_00000044.jpg,45,59,160,215,2,135372,train,16
img/Heathered_Cities_Graphic_Sweater/img_00000019.jpg,77,60,231,227,2,100557,train,16
img/Crochet_Woven_Blouse/img_00000071.jpg,56,70,152,199,4,14126,train,3
img/Floral_Lace_Bomber_Jacket/img_00000005.jpg,42,14,187,232,0,93753,train,11
img/Pleated_Front_Blouse/img_00000120.jpg,1,48,225,292,4,29036,test,3
img/Collared_Plaid_Blouse/img_00000038.jpg,1,32,300,300,4,11650,train,3
img/Pegasus_Graphic_Tee/img_00000026.jpg,29,66,203,229,5,128613,train,18
img/Cable-Knit_Shrug_Cardigan/img_00000054.jpg,1,8,300,294,1,61019,train,6
img/Embroidered_High-Neck_Blouse/img_00000044.jpg,91,23,175,136,4,18104,train,3
img/Astronaut_Print_Tank/img_00000045.jpg,58,29,167,263,3,89851,train,17
img/American_Flag_Sweater/img_00000026.jpg,47,83,167,288,2,86181,train,16
img/Embroidered_Mesh_Bomber_Jacket/img_00000029.jpg,1,16,242,298,0,86620,train,11
img/Quilted_Sweater/img_00000039.jpg,1,33,200,263,2,131582,test,16
img/Heathered_Pocket_Tee/img_00000035.jpg,15,44,223,300,5,102055,train,18
img/Hooded_Woven_Jacket/img_00000028.jpg,46,79,214,287,0,106376,train,11
img/Polka_Dot_Print_Blouse/img_00000089.jpg,41,84,142,195,4,29642,train,3
img/Classic_Turtleneck_Sweater/img_00000049.jpg,83,84,251,292,2,69938,train,16
img/Side-Slit_Muscle_Tee/img_00000024.jpg,1,1,231,300,5,33883,test,18
img/Drapey_Trench_Jacket/img_00000032.jpg,47,59,156,266,0,84178,train,11
img/Embroidered_Bead_Keyhole_Blouse/img_00000002.jpg,75,60,153,234,4,17605,test,3
img/Checked_Dolman_Jacket/img_00000010.jpg,39,25,209,215,0,63264,train,11
img/Lace_Patterned_Sweater/img_00000043.jpg,20,67,151,181,2,109992,train,16
img/Ribbed_Turtleneck_Sweater/img_00000024.jpg,24,45,158,220,2,135164,test,16
img/Standout_Americana_Sweater/img_00000002.jpg,24,81,181,280,2,40229,train,16
img/Striped_Racerback_Tank/img_00000005.jpg,28,11,189,298,3,44892,train,17
img/Floral_Lace-Paneled_Cardigan/img_00000014.jpg,1,5,200,300,1,94016,train,6
img/Crochet_Lace-Paneled_Blouse/img_00000080.jpg,5,28,139,189,4,14043,train,3
img/Tulip-Back_Tank/img_00000018.jpg,45,69,118,244,3,53622,train,17
img/Lace_Paneled_Blouse/img_00000074.jpg,52,57,155,241,4,23464,test,3
img/Cuddled_Up_Boucl&eacute;_Cardigan/img_00000035.jpg,44,53,152,180,1,77865,train,6
img/Solid_Raglan_Sweater/img_00000041.jpg,50,64,178,210,2,37386,val,16
img/Dolphin_Hem_Blouse/img_00000084.jpg,72,72,210,232,4,16124,test,3
img/Butterfly_Print_Blouse/img_00000029.jpg,1,7,210,300,4,5177,train,3
img/Split-Neck_Chiffon_Blouse/img_00000063.jpg,30,36,227,229,4,2107,train,3
img/Metallic_Polka_Dot_Blouse/img_00000066.jpg,105,17,149,64,4,26140,train,3
img/Hidden_Zippered_Placket_Blouse/img_00000021.jpg,35,58,181,243,4,22329,train,3
img/Leaf_Print_Tee/img_00000002.jpg,1,41,114,262,5,111892,train,18
img/Marled_Shag_Sweater/img_00000009.jpg,1,82,204,300,2,117944,val,16
img/Tulip_Sleeve_Satin_Blouse/img_00000024.jpg,30,44,108,98,4,6160,train,3
img/Classic_Slouchy_Sweater/img_00000047.jpg,10,44,75,110,2,69329,train,16
img/Cutout_Sunflower_Tank/img_00000030.jpg,51,45,136,106,3,78963,train,17
img/Draped_Knit_Cardigan/img_00000044.jpg,69,42,161,180,1,83513,train,6
img/Texas_Longhorns_Muscle_Tee/img_00000002.jpg,51,25,164,218,5,48095,train,18
img/Batwing_Open-Front_Cardigan/img_00000014.jpg,35,19,203,235,1,104850,train,6
img/Fluttered_Polka_Dot_Blouse/img_00000072.jpg,63,61,129,149,4,21551,train,3
img/Cutout_Bow_Blouse/img_00000063.jpg,5,55,192,277,4,15246,train,3
img/Loose-Knit_Dolman_Cardigan/img_00000014.jpg,80,87,236,295,1,114943,test,6
img/Lace-Paneled_Crepe_Blouse/img_00000028.jpg,1,36,200,214,4,23651,train,3
img/Curved-Hem_Tank/img_00000034.jpg,45,69,161,255,3,78552,train,17
img/Striped_Baseball_Tee/img_00000019.jpg,23,46,289,300,5,41657,train,18
img/Crinkled_Stretch_Knit_Blouse/img_00000016.jpg,52,83,204,296,4,13783,train,3
img/Classic_Pocket_Tank/img_00000026.jpg,65,49,139,141,3,68762,train,17
img/Pebbled_Faux_Leather_Moto_Jacket/img_00000024.jpg,39,58,106,139,0,128568,train,11
img/Striped_Eyelash-Knit_Sweater/img_00000020.jpg,1,61,200,250,2,42928,train,16
img/Vertical_Stripe_Tee/img_00000033.jpg,1,25,233,300,5,56720,train,18
img/L.A._Graphic_Tee/img_00000060.jpg,201,183,254,225,5,108781,train,18
img/Ruffled_Floral_Chiffon_Blouse/img_00000064.jpg,1,88,173,220,4,31588,train,3
img/Hooded_Moto_Jacket/img_00000049.jpg,38,1,268,278,0,105382,train,11
img/Faux_Leather_Cutout_Jacket/img_00000040.jpg,35,51,129,180,0,89762,train,11
img/Paisley_Floral_Print_Blouse/img_00000029.jpg,22,4,288,300,4,27690,train,3
img/Fitted_V-Neck_Tee/img_00000006.jpg,6,1,230,282,5,93028,val,18
img/Contrast-Piped_Blouse/img_00000029.jpg,60,96,204,300,4,12833,train,3
img/Guns_N_Roses_Racerback_Tank/img_00000008.jpg,55,63,175,297,3,99745,test,17
img/So_Fine_Graphic_Tee/img_00000010.jpg,58,53,142,111,5,36995,test,18
img/Contrast-Front_Knit_Sweater/img_00000050.jpg,78,74,228,239,2,73572,train,16
img/Lace-Paneled_Sweater/img_00000012.jpg,23,1,173,249,2,110477,test,16
img/Mixed_Print-Pocket_Tee/img_00000026.jpg,3,24,205,264,5,121127,test,18
img/Crisscross-Back_Striped_Tee/img_00000024.jpg,59,67,137,189,5,75434,val,18
img/Colorblocked_Tribal_Print_Blouse/img_00000048.jpg,60,67,178,253,4,12650,train,3
img/Striped_Twist-Front_Blouse/img_00000030.jpg,50,104,202,251,4,3120,val,3
img/Heathered_Wool_Sweater/img_00000031.jpg,21,1,285,300,2,103069,val,16
img/Faux_Fur_Hood_Parka/img_00000007.jpg,60,64,211,296,0,88964,val,13
img/Asymmetric_Zip-Front_Cardigan/img_00000037.jpg,18,76,175,250,1,90329,train,6
img/Raw-Cut_Tank/img_00000036.jpg,38,55,148,211,3,132278,train,17
img/Mock_Neck_Fuzzy_Sweater/img_00000004.jpg,34,60,158,226,2,121151,train,16
img/Lace-Back_Henley_Tank/img_00000041.jpg,99,76,183,262,3,110311,train,17
img/Crew_Neck_Sweater/img_00000036.jpg,8,31,230,262,2,75109,train,16
img/Loose-Knit_Sweater/img_00000008.jpg,32,1,262,294,2,115016,test,16
img/Striped_V-Neck_Sweater/img_00000059.jpg,25,53,164,284,2,46024,val,16
img/Marled_Crochet-Back_Sweater/img_00000033.jpg,45,61,191,277,2,116844,test,16
img/Hooded_Bomber_Jacket/img_00000030.jpg,69,47,167,158,0,104348,train,11
img/Geo_Stripe_Tank/img_00000006.jpg,37,52,157,198,3,98662,train,17
img/Fringed_Tribal_Pattern_Cardigan/img_00000022.jpg,33,1,235,300,1,97391,train,6
img/Chunky_Marled_Knit_Cardigan/img_00000046.jpg,56,40,234,300,1,65618,val,6
img/Notorious_B.I.G._Graphic_Tee/img_00000011.jpg,1,1,300,300,5,123687,test,18
img/Faux_Leather_Peplum_Jacket/img_00000061.jpg,109,47,195,177,0,90273,train,11
img/Geo_Print_Dolman_Tee/img_00000001.jpg,17,9,202,255,5,98549,train,18
img/Leopard_Print_Longline_Cardigan/img_00000050.jpg,28,21,178,194,1,112238,train,6
img/Faux_Suede_Fringe_Jacket/img_00000040.jpg,52,100,152,189,0,91700,train,11
img/Well-Traveled_Muscle_Tee/img_00000044.jpg,58,75,160,221,5,57934,train,18
img/Zip_Collar_Bomber/img_00000100.jpg,32,37,124,199,0,8283,train,4
img/Round_Collar_Chiffon_Blouse/img_00000017.jpg,60,79,250,254,4,30943,val,3
img/Chiffon-Paneled_Tee/img_00000015.jpg,47,36,263,267,5,65096,train,18
img/Grunge_Graphic_Tee/img_00000068.jpg,11,27,117,148,5,99655,train,18
img/Faux_Fur_Trimmed_Moto_Jacket/img_00000053.jpg,63,14,223,300,0,89180,train,11
img/Tie-Dye_Muscle_Tee/img_00000069.jpg,61,69,146,225,5,50602,train,18
img/Boxy_Scoop_Neck_Tee/img_00000022.jpg,59,88,245,254,5,35846,train,18
img/Stitch_Mineral_Wash_Tee/img_00000027.jpg,32,65,130,177,5,40521,train,18
img/Pintuck_Pleated_Blouse/img_00000064.jpg,1,68,215,290,4,27981,train,3
img/Crochet-Trimmed_Blouse/img_00000004.jpg,60,38,119,137,4,14469,val,3
img/Colorblock-Striped_Sweater/img_00000030.jpg,43,68,182,291,2,71855,test,16
img/Buttoned_Knit_Tank/img_00000025.jpg,46,70,160,272,3,56805,train,17
img/Oversized_Fuzzy_Knit_Cardigan/img_00000022.jpg,65,72,243,280,1,126500,train,6
img/Tribal_Pattern_Tee/img_00000056.jpg,1,1,300,233,5,52210,val,18
img/Hooded_Henley_Sweater/img_00000037.jpg,5,59,199,267,2,104932,train,16
img/Classic_Trapeze_Tank/img_00000047.jpg,54,40,204,191,3,69818,test,17
img/Weekend_Lover_Graphic_Tee/img_00000045.jpg,77,103,184,285,5,57849,train,18
img/Dotted_Chiffon_Blouse/img_00000092.jpg,58,72,179,257,4,16363,train,3
img/Pintuck_Pleated_Blouse/img_00000060.jpg,51,24,196,234,4,27977,train,3
img/Classic_Faded_Denim_Jacket/img_00000005.jpg,1,50,248,263,0,67797,train,11
img/Collarless_Popover_Blouse/img_00000094.jpg,69,72,233,233,4,12411,val,3
img/Fringed_Shawl_Collar_Cardigan/img_00000004.jpg,58,83,218,256,1,97242,train,6
img/Knit_Shawl_Collar_Cardigan/img_00000075.jpg,132,101,275,272,1,108453,test,6
img/Heathered_Open-Front_Cardigan/img_00000038.jpg,24,61,161,247,1,101942,train,6
img/Layered_Chiffon_Blouse/img_00000094.jpg,29,14,160,196,4,24124,train,3
img/Drapey_Woven_Jacket/img_00000044.jpg,115,68,233,187,0,84270,train,11
img/Tie-Dye_Longline_Cardigan/img_00000024.jpg,88,133,218,235,1,50496,train,6
img/Fuzzy_Popcorn_Knit_Cardigan/img_00000021.jpg,63,69,241,280,1,97875,train,6
img/Abstract-Stripe_Fuzzy_Sweater/img_00000015.jpg,36,59,163,219,2,80887,train,16
img/Lace_Paneled_Blouse/img_00000029.jpg,53,20,142,105,4,23419,train,3
img/Faded_Boxy_Tee/img_00000016.jpg,58,86,210,206,5,87949,train,18
img/Stripe-Pocket_Tank/img_00000049.jpg,41,64,162,254,3,41468,train,17
img/Tasseled_Open-Front_Cardigan/img_00000023.jpg,87,39,178,196,1,47685,train,6
img/Classic_Heathered_V-Neck_Cardigan/img_00000009.jpg,29,104,175,255,1,68177,train,6
img/Diamond_Print_Chiffon_Blouse/img_00000076.jpg,40,6,191,228,4,15780,train,3
img/Southwestern_Print_Racerback_Tank/img_00000015.jpg,66,70,151,156,3,38319,train,17
img/Varsity-Striped_18_Tee/img_00000002.jpg,17,55,162,226,5,55990,train,18
img/Stretchy_Button-Front_Denim_Jacket/img_00000057.jpg,88,83,218,203,0,41104,train,11
img/Sleeveless_Vented_Blouse/img_00000005.jpg,46,48,152,199,4,1274,train,3
img/Burnout_Knit_Tee/img_00000014.jpg,47,37,261,296,5,50713,train,18
img/Hooded_Moto_Jacket/img_00000040.jpg,4,48,164,214,0,105373,train,11
img/Collarless_Popover_Blouse/img_00000065.jpg,12,64,200,215,4,12382,train,3
img/Draped_Chiffon_Jacket/img_00000035.jpg,69,44,142,113,0,83299,train,11
img/Asymmetric_Zip-Front_Cardigan/img_00000027.jpg,10,67,171,238,1,90319,val,6
img/Boxy_Ribbed_Knit_Tank/img_00000013.jpg,75,58,141,150,3,34778,train,17
img/Heathered_Pocket_Tee/img_00000010.jpg,57,7,251,223,5,102030,train,18
img/Collared_Surplice_Blouse/img_00000083.jpg,19,17,179,237,4,11817,val,3
img/Floral_Lace-Paneled_Cardigan/img_00000013.jpg,116,51,300,300,1,94015,test,6
img/Heathered_Stripe-Sleeve_Tee/img_00000010.jpg,9,13,203,258,5,102774,train,18
img/Zippered_Open-Front_Jacket/img_00000042.jpg,121,21,201,84,0,60639,train,11
img/Waffle_Knit_Cardigan/img_00000037.jpg,30,20,276,298,1,56861,test,6
img/Athletic_Training_Tank/img_00000025.jpg,71,29,234,300,3,91760,train,17
img/Camouflage_Print_Shirt_Jacket/img_00000049.jpg,1,22,243,300,0,62167,val,11
img/Wave_Print_Tee/img_00000046.jpg,1,28,200,294,5,57596,test,18
img/Tasseled_Neckline_Stripe_Blouse/img_00000038.jpg,48,3,221,190,4,4066,train,3
img/Be_True_Graphic_Tunic_Tank/img_00000032.jpg,106,66,194,284,3,107279,train,17
img/Langley_Fox_Feather_Tank/img_00000001.jpg,47,59,181,205,3,111216,train,17
img/Boxy_Southwestern_Print_Tank/img_00000020.jpg,31,76,138,214,3,37265,test,17
img/Sheer_Lace_&_Chiffon_Blouse/img_00000035.jpg,36,13,149,192,4,32751,train,3
img/Striped_Open-Knit_Blouse/img_00000119.jpg,47,85,191,272,4,2948,train,3
img/Married_To_The_Mob_MTTB_Tank/img_00000004.jpg,29,59,145,239,3,118310,train,17
img/Clean_Wash_Denim_Jacket/img_00000015.jpg,1,76,169,266,0,70184,train,11
img/Map_Graphic_Tee/img_00000020.jpg,21,1,275,300,5,116241,train,18
img/Collared_Surplice_Blouse/img_00000039.jpg,55,92,254,296,4,11773,train,3
img/Embroidered_Peasant_Tank/img_00000032.jpg,59,23,263,299,3,86855,train,17
img/Fuzzy_Hooded_Toggle_Cardigan/img_00000046.jpg,70,39,225,213,1,97578,train,6
img/Peter_Pan_Collar_Sweater/img_00000029.jpg,1,61,200,291,2,129013,train,16
img/Ribbed_Trapeze_Tank/img_00000012.jpg,56,64,164,217,3,135121,train,17
img/Striped_Linen_Flawless_Tee/img_00000016.jpg,28,67,179,271,5,43863,train,18
img/Clean_Wash_Denim_Jacket/img_00000013.jpg,57,58,158,209,0,70182,train,11
img/My_Commute_Muscle_Tee/img_00000003.jpg,75,74,197,210,5,121944,train,18
img/Loose-Knit_Dolman_Cardigan/img_00000015.jpg,96,13,210,160,1,114944,train,6
img/Geometric_Button-Down_Blouse/img_00000085.jpg,5,28,193,280,4,21835,train,3
img/Tiered_Tie-Front_Cardigan/img_00000023.jpg,45,68,163,284,1,51150,train,6
img/Faded_Tank/img_00000025.jpg,121,12,258,300,3,88289,train,17
img/Lace-Paneled_Tank/img_00000014.jpg,1,32,204,254,3,110521,train,17
img/Wutever_Pocket_Tee/img_00000003.jpg,6,45,151,242,5,58939,train,18
img/Destroyed_Pocket_Tee/img_00000036.jpg,99,86,212,237,5,80246,train,18
img/Relaxed_Days_Sweater/img_00000015.jpg,75,96,247,300,2,133007,train,16
img/Longline_Open-Front_Cardigan/img_00000018.jpg,1,29,251,300,1,114104,train,6
img/Pleated_Front_Blouse/img_00000023.jpg,61,76,177,239,4,28939,train,3
img/Cities_Graphic_Tee/img_00000017.jpg,20,74,169,280,5,65814,train,18
img/Stripe-Pocket_Tank/img_00000017.jpg,54,51,154,212,3,41436,train,17
img/American_Flag_Sweater/img_00000058.jpg,37,9,251,295,2,86213,train,16
img/Shaggy_Knit_Striped_Sweater/img_00000019.jpg,71,46,215,261,2,138833,test,16
img/Marled_Back-Pleated_Tank/img_00000012.jpg,60,58,174,279,3,116589,train,17
img/Ruffled_Crepe_Woven_Blouse/img_00000003.jpg,54,64,136,236,4,31349,train,3
img/Hooded_Utility_Jacket/img_00000013.jpg,36,61,276,277,0,106131,test,11
img/Twisted_Open-Back_Tee/img_00000050.jpg,55,46,175,269,5,54348,train,18
img/Knotted_Jersey_Tee/img_00000003.jpg,48,44,155,185,5,108457,train,18
img/Distressed_Denim_Jacket/img_00000039.jpg,1,72,200,291,0,81320,train,11
img/Ruched_Open-Front_Cardigan/img_00000060.jpg,1,23,84,113,1,136428,train,6
img/Watercolor_Paneled_Sweater/img_00000010.jpg,28,79,156,264,2,57499,test,16
img/Cable_Knit_Mock-Neck_Sweater/img_00000001.jpg,47,61,205,282,2,59719,train,16
img/Los_Angeles_Muscle_Tee/img_00000002.jpg,1,1,300,300,5,115314,val,18
img/Two-Button_Chino_Suit_Jacket/img_00000012.jpg,90,73,215,268,0,54465,test,11
img/Striped_Open-Knit_Sweater/img_00000021.jpg,64,96,210,245,2,44648,train,16
img/Los_Angeles_Lakers_Baseball_Tee/img_00000030.jpg,1,1,300,297,5,115279,val,18
img/Pintucked_Button-Down_Blouse/img_00000086.jpg,37,98,203,256,4,28217,train,3
img/Faded_Denim_Jacket/img_00000010.jpg,22,62,204,263,0,88029,train,11
img/Two-Pocket_Cardigan/img_00000030.jpg,42,42,156,273,1,54562,train,6
img/Classic_Cable_Knit_Sweater/img_00000052.jpg,1,38,205,277,2,66888,test,16
img/Quilted_Faux_Leather_Jacket/img_00000048.jpg,95,30,169,120,0,131305,train,11
img/Twisted_Racerback_Tank/img_00000053.jpg,58,24,214,268,3,54418,train,17
img/Easy_Camo_Jacket/img_00000070.jpg,46,81,225,296,0,85454,test,11
img/Drape-Front_Cardigan/img_00000086.jpg,18,58,139,193,1,83036,train,6
img/Collared_Luxe_Faux_Fur_Jacket/img_00000017.jpg,44,81,186,259,0,70777,train,11
img/Leaf_Print-Sleeve_Tee/img_00000038.jpg,1,103,300,300,5,111991,train,18
img/Fringed_Lace_Cardigan/img_00000019.jpg,32,84,189,231,1,96997,val,6
img/Easy_Heathered_Dolman_Cardigan/img_00000013.jpg,20,71,184,278,1,85531,train,6
img/Trimmed_Pocket_Tank/img_00000014.jpg,39,65,161,256,3,53108,train,17
img/Be_True_Cutoff_Tee/img_00000023.jpg,76,25,237,264,5,107114,train,18
img/Sheer_Embroidered_Tank/img_00000044.jpg,66,18,203,237,3,139399,val,17
img/Textured_Open-Knit_Sweater/img_00000003.jpg,19,82,185,255,2,49037,train,16
img/Reason_Stars_and_Stripes_Tank/img_00000012.jpg,1,64,300,165,3,132665,train,17
img/Married_To_The_Mob_Feminist_Tank/img_00000028.jpg,61,66,128,267,3,118260,train,17
img/Rugby_Striped_Crew_Neck_Sweater/img_00000019.jpg,22,76,219,297,2,136900,train,16
img/Basic_Athletic_Racerback_Tank/img_00000001.jpg,52,62,150,239,3,100978,train,17
img/Embroidered_Mesh_Gauze_Blouse/img_00000020.jpg,27,64,172,215,4,18202,train,3
img/Favorite_Heathered_Tank/img_00000047.jpg,61,75,163,244,3,92084,train,17
img/Longline_V-Neck_Tee/img_00000009.jpg,82,109,180,277,5,114667,train,18
img/Ribbed_Knit_Sweater_Tank/img_00000019.jpg,31,52,133,200,3,134580,train,17
img/Cable_Knit_Fringe_Cardigan/img_00000001.jpg,49,68,150,298,1,59529,test,6
img/Ornate_Striped_Tank/img_00000003.jpg,82,66,170,213,3,126206,train,17
img/Swiss_Dot_Crochet_Tank/img_00000017.jpg,48,61,140,288,3,46994,test,17
img/Drop-Sleeve_V-Neck_Sweater/img_00000036.jpg,13,61,230,300,2,84694,train,16
img/V-Neck_Tank/img_00000075.jpg,48,67,163,242,3,55677,train,17
img/Floral_Print_Peasant_Blouse/img_00000036.jpg,48,33,272,290,4,20732,train,3
img/Windowpane_Print_Blouse/img_00000100.jpg,62,85,144,159,4,7835,test,3
img/Drapey_Woven_Jacket/img_00000022.jpg,60,60,194,221,0,84248,test,11
img/Mixed_Knit_Cardigan/img_00000003.jpg,43,16,246,281,1,120850,train,6
img/Classic_V-Neck_Cardigan/img_00000017.jpg,45,88,119,297,1,69972,train,6
img/Embroidered_Chiffon_Blouse/img_00000105.jpg,8,18,297,211,4,17795,train,3
img/V-Neck_Tank/img_00000035.jpg,69,64,229,294,3,55637,train,17
img/Leaf_Print_Blouse/img_00000085.jpg,89,69,217,224,4,24544,val,3
img/Eyelash_Knit_Striped_Sweater/img_00000012.jpg,77,49,215,254,2,87800,train,16
img/Boxy_Stripe_Sweater/img_00000043.jpg,87,55,140,238,2,37445,train,16
img/Marled_Knit_Combo_Jacket/img_00000029.jpg,87,70,223,176,0,117199,test,11
img/Fair_Isle_Crew_Neck_Sweater/img_00000059.jpg,82,1,224,300,2,88429,val,16
img/Layered_Chiffon_Blouse/img_00000064.jpg,101,69,200,243,4,24094,train,3
img/Striped_V-Neck_Jersey_Tee/img_00000058.jpg,1,9,214,170,5,45944,train,18
img/Crochet-Trimmed_Romantique_Graphic_Tank/img_00000014.jpg,31,73,173,222,3,76589,train,17
img/Cable-Knit_Sweater/img_00000001.jpg,1,46,132,189,2,61038,train,16
img/Deep-V_Draped_Blouse/img_00000040.jpg,31,88,210,277,4,15520,train,3
img/Medallion_Print_Blouse/img_00000005.jpg,66,100,151,173,4,25869,train,3
img/Beaded-Trim_Mandala_Print_Blouse/img_00000049.jpg,1,59,220,298,4,24711,train,3
img/Daisy_Graphic_Muscle_Tee/img_00000008.jpg,45,56,115,155,5,79395,train,18
img/Seamless_Workout_Tank/img_00000022.jpg,185,163,276,231,3,138210,train,17
img/Striped_Floral_Blouse/img_00000060.jpg,1,106,108,205,4,2626,train,3
img/Crepe_Henley_Blouse/img_00000066.jpg,33,67,205,286,4,13327,train,3
img/Nautical_Striped_Sweater/img_00000039.jpg,179,36,263,113,2,122572,train,16
img/Sleek_Woven_Pocket_Blouse/img_00000083.jpg,1,89,198,198,4,1118,train,3
img/Mesh_Racerback_Tank/img_00000018.jpg,45,81,153,253,3,119161,test,17
img/But_First_Coffee_Tank/img_00000046.jpg,70,3,230,300,3,51241,test,17
img/Flawless_Knit_Tank/img_00000033.jpg,45,93,175,246,3,93124,train,17
img/Hooded_Purl_Knit_Sweater/img_00000006.jpg,1,3,209,289,2,105671,train,16
img/Crepe_Popover_Blouse/img_00000076.jpg,120,44,227,200,4,13468,train,3
img/NYC_Tee/img_00000010.jpg,1,79,157,300,5,122261,train,18
img/Longline_Rose_Print_Cardigan/img_00000011.jpg,42,132,186,241,1,114261,train,6
img/Sheer_Embroidered_Tank/img_00000053.jpg,44,63,128,206,3,139408,train,17
img/L.A._Graphic_Tee/img_00000064.jpg,108,23,173,84,5,108785,train,18
img/Embroidered_Peasant_Blouse/img_00000064.jpg,127,24,271,171,4,18422,train,3
img/Marled_Shawl_Collar_Cardigan/img_00000065.jpg,53,33,267,298,1,118021,train,6
img/Mandarin_Collar_Pocket_Blouse/img_00000070.jpg,79,61,188,169,4,25775,train,3
img/Textured_Crosshatch_Dolman_Tee/img_00000023.jpg,38,56,166,205,5,48342,train,18
img/Slub_Knit_V-Neck_Tee/img_00000045.jpg,24,11,209,285,5,36392,train,18
img/Striped_Colorblock_Tank/img_00000012.jpg,38,80,160,300,3,42310,train,17
img/Lace_Trimmed_Blouse/img_00000078.jpg,61,78,243,300,4,23544,train,3
img/Lynyrd_Skynyrd_Tank/img_00000027.jpg,17,63,118,298,3,115954,test,17
img/Trimmed_Pocket_Tank/img_00000019.jpg,133,29,274,198,3,53113,train,17
img/Tribal-Inspired_Fringed_Cardigan/img_00000029.jpg,56,70,243,289,1,52915,val,6
img/Boxy_Chiffon_Pocket_Blouse/img_00000064.jpg,59,57,204,215,4,30788,train,3
img/Ombr&eacute;_High-Slit_Tank/img_00000026.jpg,52,78,147,214,3,124125,train,17
img/Curved_Hem_Ribbed_Tank/img_00000025.jpg,47,1,179,300,3,78504,val,17
img/Embroidered_Peasant_Blouse/img_00000141.jpg,6,46,225,247,4,18499,train,3
img/Star_Print_Tank/img_00000062.jpg,168,12,262,161,3,40374,train,17
img/Marled_Open-Front_Cardigan/img_00000022.jpg,54,62,103,167,1,117812,train,6
img/No_Doubt_Graphic_Muscle_Tee/img_00000011.jpg,26,54,172,283,5,123360,test,18
img/Chunky_Knit_Boxy_Sweater/img_00000030.jpg,16,47,176,300,2,65275,test,16
img/Trouble_Graphic_Sweater/img_00000069.jpg,1,19,300,300,2,53405,train,16
img/Meander_Wrap_Cardigan/img_00000023.jpg,8,70,195,230,1,118734,val,6
img/Frond_Print_Mesh_Tee/img_00000022.jpg,66,55,217,281,5,97433,train,18
img/Striped_Crew_Neck_Tee/img_00000050.jpg,13,27,230,287,5,42600,train,18
img/For_You_Graphic_Tee/img_00000013.jpg,64,12,225,207,5,95629,train,18
img/High-Neck_Drawstring_Dolman_Jacket/img_00000009.jpg,15,58,165,276,0,103780,train,11
img/Crisp_Woven_Suit_Jacket/img_00000027.jpg,1,79,197,297,0,75252,test,11
img/Longline_Crepe_Jacket/img_00000036.jpg,67,66,255,267,0,113513,test,11
img/Shawl_Collar_Cardigan/img_00000052.jpg,19,33,281,277,1,139105,test,6
img/Rugby_Stripe_Sweater/img_00000032.jpg,1,13,151,198,2,136792,val,16
img/Cable_Knit_Cardigan/img_00000041.jpg,76,33,232,230,1,59235,train,6
img/Quilted_Floral_Bomber_Jacket/img_00000007.jpg,71,48,235,265,0,131323,train,11
img/Cotton_V-Neck_Tee/img_00000017.jpg,43,42,144,141,5,74253,val,18
img/Embroidered_Bead_Keyhole_Blouse/img_00000036.jpg,40,68,162,226,4,17639,train,3
img/Hooded_Utility_Jacket/img_00000058.jpg,36,47,179,264,0,106176,train,11
img/LA_Clippers_Graphic_Tank/img_00000004.jpg,64,77,153,166,3,109000,train,17
img/Ombr&eacute;_Tank/img_00000005.jpg,39,40,160,300,3,124131,train,17
img/Crochet_Lace-Trimmed_Sweater/img_00000032.jpg,67,71,156,173,2,75857,train,16
img/Geo_Pattern_Fringe_Cardigan/img_00000015.jpg,67,62,217,283,1,98327,val,6
img/Faux_Fur_&_Knit_Sweater/img_00000037.jpg,67,115,129,188,2,88706,train,16
img/Floral_Cropped_Sweater_Tank/img_00000045.jpg,59,34,239,250,3,93537,train,17
img/Striped_Crew_Neck_Sweater/img_00000048.jpg,70,3,243,300,2,42513,train,16
img/Tasseled_Lace-Up_Sweater/img_00000032.jpg,3,62,255,208,2,47635,train,16
img/Pleated_Floral_Print_Blouse/img_00000103.jpg,21,65,178,194,4,28905,train,3
img/Knit_Crew_Neck_Sweater/img_00000051.jpg,13,1,277,300,2,108272,train,16
img/Zippered_Open-Front_Jacket/img_00000005.jpg,37,10,167,141,0,60602,train,11
img/Blurred_Floral_Bomber_Jacket/img_00000003.jpg,31,83,201,289,0,126884,test,11
img/Ruffled_Floral_Chiffon_Blouse/img_00000043.jpg,1,35,300,291,4,31567,train,3
img/Striped_Crew_Neck_Sweater/img_00000073.jpg,1,1,271,300,2,42538,test,16
img/Free_Spirit_Tee/img_00000007.jpg,1,29,225,288,5,96147,train,18
img/Dolphin_Hem_Blouse/img_00000038.jpg,68,68,170,169,4,16078,train,3
img/Classic_Turtleneck_Sweater/img_00000037.jpg,17,35,227,300,2,69926,train,16
img/Hooded_Denim_Jacket/img_00000003.jpg,26,70,285,289,0,104712,train,11
img/Floral_Stripe_Print_Tank/img_00000045.jpg,59,50,137,210,3,94943,train,17
img/Floral_Crochet_Tank/img_00000018.jpg,162,56,299,217,3,93357,train,17
img/Trouble_Graphic_Sweater/img_00000006.jpg,119,142,183,226,2,53343,val,16
img/Stripe_Print_Surplice_Blouse/img_00000068.jpg,1,73,228,300,4,2334,train,3
img/Classic_Tunic_Sweater/img_00000034.jpg,1,50,163,294,2,69852,train,16
img/Mixed_Knit_Sweater/img_00000025.jpg,3,35,233,300,2,120972,train,16
